DATE,REF,DETAIL,NET,TC,VAT,SUPPLIER,NOMINAL,DEPARTMENT
2025-08-06,1829,BROOMS,113.44,T3,20.42,SUPPLIER 72,Cleaning,HOUSEKEEPING
2025-08-12,1830,BROOMS,78.36,T3,14.1,SUPPLIER 72,Cleaning,HOUSEKEEPING
2025-08-19,1831,ICECREAM,133.42,T2,6.67,SUPPLIER 49,Materials Purchased,KITCHEN
2025-08-20,1832,ICECREAM,201.11,T1,36.2,SUPPLIER 49,Materials Purchased,BAR
2025-08-06,1833,FOOD,168.6,T0,0.0,SUPPLIER 70,Materials Purchased,KITCHEN
2025-08-06,1833,COFFEE,90.0,T0,0.0,SUPPLIER 70,Materials Purchased,HOUSEKEEPING
2025-08-13,1834,FOOD,245.4,T0,0.0,SUPPLIER 70,Materials Purchased,KITCHEN
2025-08-13,1834,COFFEE,75.0,T0,0.0,SUPPLIER 70,Materials Purchased,HOUSEKEEPING
2025-08-13,1834,TOILET PAPER,120.0,T3,21.6,SUPPLIER 70,Miscellaneous Expenses,HOUSEKEEPING
2025-08-20,1835,FOOD,106.0,T0,0.0,SUPPLIER 70,Materials Purchased,KITCHEN
2025-08-20,1835,TEA,108.0,T0,0.0,SUPPLIER 70,Materials Purchased,HOUSEKEEPING
2025-08-22,1836,INSECT KILLER,26.4,T3,4.75,SUPPLIER 70,Cleaning,HOUSEKEEPING
2025-08-26,1837,FOOD,115.2,T0,0.0,SUPPLIER 70,Materials Purchased,KITCHEN
2025-08-04,1838,CUPS,876.0,T3,157.68,SUPPLIER 24,Miscellaneous Expenses,RESTAURANT
2025-08-06,1839,CLING FILM,82.2,T3,14.8,SUPPLIER 24,Miscellaneous Expenses,KITCHEN
2025-08-06,1839,BAGS,195.5,T3,35.19,SUPPLIER 24,Miscellaneous Expenses,HOUSEKEEPING
2025-08-19,1840,TRAY/HATS,128.0,T3,23.04,SUPPLIER 24,Miscellaneous Expenses,KITCHEN
2025-08-19,1840,NAPKINS/TABLEMAT,381.5,T3,68.67,SUPPLIER 24,Miscellaneous Expenses,RESTAURANT
2025-08-19,1840,GLOVES,38.0,T3,6.84,SUPPLIER 24,Cleaning,HOUSEKEEPING
2025-08-06,1841,FOOD,694.09,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-08-09,1842,FOOD,225.08,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-08-13,1843,FOOD,406.36,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-08-16,1844,FOOD,1938.96,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-08-16,1845,FOOD,427.14,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-08-20,1846,FOOD,685.87,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-08-23,1847,FOOD,325.96,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-08-04,1848,FOOD,75.44,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-05,1849,FOOD,115.0,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-06,1850,FOOD,214.15,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-08,1851,FOOD,772.68,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-11,1852,FOOD,785.12,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-13,1853,FOOD,204.93,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-14,1854,FOOD,35.05,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-16,1855,FOOD,212.0,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-16,1856,FOOD,68.78,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-20,1857,FOOD,640.16,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-20,1858,FOOD,293.19,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-22,1859,FOOD,39.8,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-22,1860,FOOD,241.85,T0,0.0,SUPPLIER 46,Materials Purchased,KITCHEN
2025-08-08,1861,GARBAGE BAGS,290.0,T3,52.2,SUPPLIER 85,Miscellaneous Expenses,HOUSEKEEPING
2025-08-06,1862,TOWELS/TPAPER/SOAP,268.0,T3,48.24,SUPPLIER 65,Miscellaneous Expenses,HOUSEKEEPING
2025-08-11,1863,FOOD,662.72,T0,0.0,SUPPLIER 66,Materials Purchased,KITCHEN
2025-08-05,1864,FOOD,305.0,T0,0.0,SUPPLIER 68,Materials Purchased,KITCHEN
2025-08-12,1865,FOOD,380.0,T0,0.0,SUPPLIER 68,Materials Purchased,KITCHEN
2025-08-19,1866,FOOD,244.0,T0,0.0,SUPPLIER 68,Materials Purchased,KITCHEN
2025-08-07,1867,FOOD,732.23,T0,0.0,SUPPLIER 59,Materials Purchased,KITCHEN
2025-08-13,1868,FOOD,740.65,T0,0.0,SUPPLIER 59,Materials Purchased,KITCHEN
2025-08-19,1869,FOOD,734.1,T0,0.0,SUPPLIER 59,Materials Purchased,KITCHEN
2025-08-04,1870,SEAFOOD,136.42,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-05,1871,SEAFOOD,60.8,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-06,1872,SEAFOOD,188.26,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-07,1873,SEAFOOD,28.75,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-08,1874,SEAFOOD,155.95,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-08,1875,SEAFOOD,48.75,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-09,1876,SEAFOOD,280.13,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-13,1877,SEAFOOD,70.8,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-14,1878,SEAFOOD,54.86,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-19,1879,SEAFOOD,344.76,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-20,1880,SEAFOOD,825.27,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-21,1881,SEAFOOD,156.57,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-08-07,1882,JUICE,450.0,T2,22.5,SUPPLIER 13,Materials Purchased,BAR
2025-08-07,1882,WATER,430.8,T1,77.54,SUPPLIER 13,Materials Purchased,HOUSEKEEPING
2025-08-07,1882,BCRS,158.4,T9,0.0,SUPPLIER 13,BCRS,HOUSEKEEPING
2025-08-06,1883,FOOD,243.2,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-08-06,1884,TEA,102.0,T0,0.0,SUPPLIER 67,Materials Purchased,HOUSEKEEPING
2025-08-06,1884,FOOD,101.0,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-08-12,1885,FOOD,271.2,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-08-20,1886,FOOD,271.2,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-08-20,1887,FOOD,16.0,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-08-20,1887,TEA/MILK,149.95,T0,0.0,SUPPLIER 67,Materials Purchased,HOUSEKEEPING
2025-08-01,1888,INTERNET DOCSIS,26.27,T3,4.73,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-08-01,1888,LATE PAYMENT,3.0,T9,0.0,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-09-02,1889,COMPRESSOR REPAIRS,1277.71,T3,229.99,SUPPLIER 126,Repairs and Renewals,MAINTENANCE
2025-09-01,1890,HEALTH & SAFETY,150.0,T3,27.0,SUPPLIER 91,Professional Fees,MAINTENANCE
2025-07-15,1891,DIESEL,57.63,T3,10.37,SUPPLIER 96,Vehicle Fuel,ACCOMMODATION
2025-08-31,1892,INSTALLATION OF PRESSURE GAUGE,120.0,T3,21.6,SUPPLIER 93,Professional Fees,ADMINISTRATION
2025-09-01,1893,DRAIN FITTINGS,544.25,T3,97.96,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
2025-07-26,1894,SCISSORS/DRILL/ETC,91.91,T3,16.54,SUPPLIER 127,Miscellaneous Expenses,SPA
2025-08-11,1895,NEWSPAPERS,25.68,T2,1.28,SUPPLIER 11,Materials Purchased,ACCOMMODATION
2025-08-25,1896,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
2025-08-31,1897,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
2025-09-02,1898,HOSPITALITY SERVICES,497.2,T3,89.5,SUPPLIER 76,Miscellaneous Expenses,RESTAURANT
2025-09-02,1898,TRANSPORT,50.0,T3,9.0,SUPPLIER 76,Travelling,RESTAURANT
2025-09-03,1899,FIREPLACE,7838.99,T6,1411.02,SUPPLIER 128,Furniture and Fixtures,CAPITAL
2025-09-03,1900,COMMISSION,20225.25,T8,0.0,SUPPLIER 1,Sales Commissions,ACCOMMODATION
2025-09-07,1901,LPG CONSULTANCY,600.0,T3,108.0,SUPPLIER 129,Professional Fees,MAINTENANCE
2025-09-02,1902,SOCKETS/SWITCHES/PRIMER,153.49,T3,27.63,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
2025-08-21,1903,FOOD,95.16,T0,0.0,SUPPLIER 8,Materials Purchased,KITCHEN
2025-08-18,1904,F&V,330.84,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-07-22,1905,BATTERIES,79.2,T3,14.26,SUPPLIER 14,Miscellaneous Expenses,HOUSEKEEPING
2025-08-01,1906,FOOD,11.35,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-01,1907,FOOD,91.9,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-04,1908,FOOD,56.1,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-04,1909,FOOD,32.7,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-07,1910,SMOOTHIES,35.6,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-08-07,1911,BEVERAGE,204.0,T1,36.72,SUPPLIER 14,Materials Purchased,BAR
2025-08-07,1912,FOOD,61.2,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-07,1913,FOOD,18.5,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-07,1914,FOOD,188.5,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-11,1915,FOOD,17.7,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-12,1916,BEVERAGE,135.43,T1,24.38,SUPPLIER 14,Materials Purchased,BAR
2025-08-12,1917,FOOD,48.0,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-13,1918,FOOD,131.8,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-13,1919,FOOD,38.9,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-13,1920,FOOD,15.8,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-13,1921,BEVERAGE,201.11,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-08-13,1922,SMOOTHIES,17.8,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-08-18,1923,FOOD,56.1,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-20,1924,SMOOTHIES,71.2,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-08-20,1925,MILK,81.0,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-08-20,1925,FOOD,216.5,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-21,1926,FOOD,36.42,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-21,1927,CHIPS,22.8,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-08-21,1927,BEVERAGE,15.72,T1,2.83,SUPPLIER 14,Materials Purchased,BAR
2025-08-21,1927,BCRS,2.4,T9,0.0,SUPPLIER 14,BCRS,BAR
2025-08-21,1928,SMOOTHIES,35.6,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-08-21,1929,FOOD,400.2,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-08-21,1930,MIXYBAR,56.38,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-08-01,1931,FOOD,114.0,T0,0.0,SUPPLIER 47,Materials Purchased,KITCHEN
2025-08-01,1932,FOOD,85.85,T0,0.0,SUPPLIER 47,Materials Purchased,KITCHEN
2025-08-04,1933,FOOD,131.0,T0,0.0,SUPPLIER 47,Materials Purchased,KITCHEN
2025-08-06,1934,FOOD,250.71,T0,0.0,SUPPLIER 47,Materials Purchased,KITCHEN
2025-08-12,1935,FOOD,202.54,T0,0.0,SUPPLIER 47,Materials Purchased,KITCHEN
2025-08-18,1936,FOOD,170.56,T0,0.0,SUPPLIER 47,Materials Purchased,KITCHEN
2025-08-19,1937,FOOD,207.0,T0,0.0,SUPPLIER 47,Materials Purchased,KITCHEN
2025-08-20,1938,FOOD,382.0,T0,0.0,SUPPLIER 47,Materials Purchased,KITCHEN
2025-08-04,1939,FOOD,56.0,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-06,1940,FOOD,45.9,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-06,1941,FOOD,119.2,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-06,1942,FOOD,53.0,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-06,1943,FOOD,95.0,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-06,1944,FOOD,19.75,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-12,1945,FOOD,69.03,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-12,1946,FOOD,42.5,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-12,1947,FOOD,81.24,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-20,1948,FOOD,62.73,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-20,1949,FOOD,48.23,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-08-01,1950,SOAP,42.0,T3,7.56,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
2025-08-01,1950,CLEANING GOODS,175.0,T3,31.5,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-08-01,1951,CHLORINE,290.0,T3,52.2,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-08-08,1952,PAPER/TPAPER/SOAP,116.0,T3,20.88,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
2025-08-08,1952,CLEANING GOODS,145.0,T3,26.1,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-08-14,1953,NAPKINS,27.0,T3,4.86,SUPPLIER 6,Miscellaneous Expenses,RESTAURANT
2025-08-14,1953,PAPER/TPAPER/SOAP,99.0,T3,17.82,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
2025-08-14,1953,CLEANING GOODS,100.0,T3,18.0,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-08-22,1954,SOAP,42.0,T3,7.56,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
2025-08-22,1954,CLEANING GOODS,684.0,T3,123.12,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-08-22,1955,NAPKINS,54.0,T3,9.72,SUPPLIER 6,Miscellaneous Expenses,RESTAURANT
2025-08-22,1955,CHLORINE,118.65,T3,21.36,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-08-04,1956,FOOD,22.5,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-08-05,1957,COFFEE,525.19,T0,0.0,SUPPLIER 33,Materials Purchased,BAR
2025-08-11,1958,FOOD,103.5,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-08-11,1959,COFFEE,345.33,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-08-11,1960,MILK POWDER,174.8,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-08-13,1961,FOOD,22.5,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-08-18,1962,FOOD,22.5,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-08-19,1963,FOOD,97.25,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-08-19,1963,COFFEE,579.53,T0,0.0,SUPPLIER 33,Materials Purchased,BAR
2025-08-21,1964,FOOD,30.0,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-08-25,1965,FOOD,30.0,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-08-06,1966,FOOD,300.0,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-08-13,1967,FOOD,450.0,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-08-13,1968,FOOD,702.38,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-08-20,1969,FOOD,281.78,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-08-20,1970,FOOD,594.31,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-08-21,1971,FOOD,113.25,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-08-21,1972,FOOD,35.54,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-08-09,1973,FOOD,293.36,T0,0.0,SUPPLIER 73,Materials Purchased,KITCHEN
2025-08-16,1974,FOOD,180.0,T0,0.0,SUPPLIER 73,Materials Purchased,KITCHEN
2025-08-18,1975,FOOD,154.6,T0,0.0,SUPPLIER 73,Materials Purchased,KITCHEN
2025-08-22,1976,FOOD,94.62,T0,0.0,SUPPLIER 73,Materials Purchased,KITCHEN
2025-08-06,1977,FOOD,276.75,T0,0.0,SUPPLIER 66,Materials Purchased,KITCHEN
2025-08-19,1978,FOOD,489.25,T0,0.0,SUPPLIER 66,Materials Purchased,KITCHEN
2025-08-12,1979,FOOD,283.66,T0,0.0,SUPPLIER 48,Materials Purchased,KITCHEN
2025-08-20,1980,FOOD,580.43,T0,0.0,SUPPLIER 48,Materials Purchased,KITCHEN
2025-09-03,1981,PLUGS/ROPE/CHISEL,85.19,T3,15.33,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
2025-09-04,1982,VACANCY POST,110.0,T3,19.8,SUPPLIER 130,Recruitment Expenses,ADMINISTRATION
2025-09-04,1983,JOB ADVERT,100.0,T3,18.0,SUPPLIER 131,Recruitment Expenses,ADMINISTRATION
2025-09-04,1984,RECYCLING,102.24,T3,18.4,SUPPLIER 40,Cleaning,MAINTENANCE
2025-08-26,1985,TELEPHONE REPAIR,50.0,T3,9.0,SUPPLIER 132,Repairs and Renewals,MAINTENANCE
2025-08-30,1986,NEWSPAPERS,22.49,T2,1.12,SUPPLIER 0,Materials Purchased,ACCOMMODATION
2025-09-05,1987,COMMISSION,1320.1,T8,0.0,SUPPLIER 2,Sales Commissions,ACCOMMODATION
2025-09-07,1988,EMPTYING OF GREASE TRAPS 2,110.17,T3,19.83,SUPPLIER 133,Cleaning,KITCHEN
2025-09-05,1989,A/C SYSTEM,3401.69,T6,612.31,SUPPLIER 109,Plant and Machinery,CAPITAL
2025-09-01,1990,BUSINESS FLEXI,53.99,T3,9.72,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-09-01,1990,BUSINESS FLEXI,53.99,T3,9.72,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-09-01,1990,DATA SIM,1.69,T3,0.31,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-09-01,1990,TELEPHONY,152.0,T3,27.36,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-09-01,1990,USAGE,11.78,T3,2.12,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-09-01,1990,PAPER BILL,1.27,T3,0.23,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-09-01,1990,EXCISE,0.07,T3,0.01,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-08-01,1991,BREAD,47.75,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-02,1992,BREAD,24.36,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-04,1993,BREAD,52.77,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-05,1994,BREAD,134.25,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-06,1995,BREAD,81.86,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-07,1996,BREAD,48.36,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-08,1997,BREAD,47.75,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-09,1998,BREAD,11.76,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-11,1999,BREAD,49.36,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-12,2000,BREAD,14.25,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-13,2001,BREAD,24.36,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-14,2002,BREAD,175.27,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-16,2003,BREAD,39.36,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-18,2004,BREAD,36.51,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-19,2005,BREAD,39.0,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-20,2006,BREAD,45.26,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-21,2007,BREAD,50.01,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-22,2008,BREAD,26.01,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-23,2009,BREAD,42.81,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-25,2010,BREAD,72.11,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-26,2011,BREAD,24.36,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-27,2012,BREAD,38.61,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-28,2013,BREAD,21.0,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-29,2014,BREAD,9.8,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-30,2015,BREAD,31.1,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-08-27,2016,DIESEL,25.42,T3,4.58,SUPPLIER 96,Vehicle Fuel,MAINTENANCE
2025-09-02,2017,DIESEL,52.54,T3,9.46,SUPPLIER 96,Vehicle Fuel,MAINTENANCE
2025-09-05,2018,DIESEL,44.92,T3,8.08,SUPPLIER 96,Vehicle Fuel,MAINTENANCE
2025-09-05,2019,FLUSHING/PLUGS,110.64,T3,19.91,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
2025-09-05,2020,BRICKS,51.84,T6,9.33,SUPPLIER 37,Buildings,CAPITAL
2025-06-25,2021,SPARE BURNER,525.5,T3,94.59,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-07-08,2022,SPARE RELAY,104.78,T3,18.86,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-08-01,2023,VACUUM BAGS,40.72,T3,7.33,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-08-13,2024,VACUUM MACHINE SERVICE,238.5,T3,42.93,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-08-14,2025,PIPING BAGS/THERMOWHIP,146.92,T3,26.44,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-06-25,2026,BEVERAGE,328.8,T1,59.18,SUPPLIER 30,Materials Purchased,BAR
2025-06-25,2026,DEPOSIT,21.4,T9,0.0,SUPPLIER 30,Deposits,BAR
2025-09-01,2027,BUSINESS FLEXI,63.82,T3,11.49,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-09-08,2028,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
2025-08-23,2029,NEWSPAPERS,14.96,T2,0.75,SUPPLIER 0,Materials Purchased,ACCOMMODATION
2025-08-23,2030,NEWSPAPERS,22.48,T2,1.13,SUPPLIER 0,Materials Purchased,ACCOMMODATION
2025-08-02,2031,NEWSPAPERS,22.49,T2,1.12,SUPPLIER 0,Materials Purchased,ACCOMMODATION
2025-09-06,2032,NEWSPAPERS,22.49,T2,1.12,SUPPLIER 0,Materials Purchased,ACCOMMODATION
2025-08-07,2033,PASTRY,563.64,T0,0.0,SUPPLIER 135,Materials Purchased,KITCHEN
2025-08-05,2034,EGGS,184.0,T0,0.0,SUPPLIER 57,Materials Purchased,KITCHEN
2025-08-12,2035,EGGS,184.0,T0,0.0,SUPPLIER 57,Materials Purchased,KITCHEN
2025-08-18,2036,EGGS,138.0,T0,0.0,SUPPLIER 57,Materials Purchased,KITCHEN
2025-08-25,2037,EGGS,138.0,T0,0.0,SUPPLIER 57,Materials Purchased,KITCHEN
2025-07-29,2038,EGGS,184.0,T0,0.0,SUPPLIER 58,Materials Purchased,KITCHEN
2025-08-06,2039,EGGS,276.0,T0,0.0,SUPPLIER 58,Materials Purchased,KITCHEN
2025-08-14,2040,EGGS,368.0,T0,0.0,SUPPLIER 58,Materials Purchased,KITCHEN
2025-08-04,2041,GAS,228.81,T3,41.19,SUPPLIER 23,Gas,KITCHEN
2025-08-11,2042,GAS,177.97,T3,32.03,SUPPLIER 23,Gas,KITCHEN
2025-08-18,2043,GAS,203.39,T3,36.61,SUPPLIER 23,Gas,KITCHEN
2025-08-04,2044,DAIRY,54.12,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-07,2045,DAIRY,135.1,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-08,2046,DAIRY,53.77,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-09,2047,DAIRY,72.48,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-09,1965,DAIRY,20.5,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-11,2048,DAIRY,35.52,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-12,2049,DAIRY,101.25,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-14,2050,DAIRY,91.32,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-16,2051,DAIRY,155.16,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-18,2052,DAIRY,56.02,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-20,2053,DAIRY,109.66,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-21,2054,DAIRY,80.84,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-08-23,2055,DAIRY,141.19,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-09-10,2056,BEVERAGE,165.0,T1,29.7,SUPPLIER 14,Materials Purchased,BAR
